Title,Category
bought medicine from Mercury Drug,Health
Medicard today,Health
vitamins at Maxicare,Health
gamot in davao,Health
Medicard,Health
Anytime Fitness,Health
medicine in davao,Health
Anytime Fitness expense,Health
Generika today,Health
bought gym membership from Generika,Health
bought doctor consultation from Medicard,Health
Medicard today,Health
paid Southstar Drug dental cleaning,Health
bought laboratory test from Generika,Health
paid Mercury Drug gamot,Health
dental cleaning in davao,Health
gamot,Health
doctor consultation,Health
paid Southstar Drug medicine,Health
vitamins at Anytime Fitness,Health
monthly Generika payment,Health
Generika vitamins,Health
Generika expense,Health
Generika expense,Health
paid Anytime Fitness gamot,Health
monthly Generika payment,Health
Maxicare expense,Health
monthly Southstar Drug payment,Health
Southstar Drug expense,Health
doctor consultation in davao,Health
vitamins,Health
doctor consultation,Health
paid Medicard laboratory test,Health
monthly Southstar Drug payment,Health
doctor consultation,Health
Generika vitamins,Health
Generika,Health
Anytime Fitness today,Health
Medicard gym membership,Health
gym membership at Anytime Fitness,Health
Generika,Health
bought gamot from Southstar Drug,Health
checkup in davao,Health
Maxicare,Health
checkup in davao,Health
dental cleaning in davao,Health
Anytime Fitness,Health
Medicard,Health
Southstar Drug checkup,Health
Southstar Drug expense,Health
Generika expense,Health
bought gamot from Medicard,Health
Generika doctor consultation,Health
Southstar Drug today,Health
monthly Medicard payment,Health
bought laboratory test from Generika,Health
dental cleaning at Anytime Fitness,Health
Southstar Drug,Health
Maxicare today,Health
paid Generika vitamins,Health
bought doctor consultation from Maxicare,Health
paid Southstar Drug checkup,Health
Maxicare today,Health
medicine,Health
laboratory test,Health
medicine,Health
vitamins at Medicard,Health
monthly Generika payment,Health
paid Southstar Drug vitamins,Health
vitamins at Maxicare,Health
vitamins in davao,Health
paid Anytime Fitness doctor consultation,Health
monthly Maxicare payment,Health
checkup,Health
paid Anytime Fitness gamot,Health
bought laboratory test from Generika,Health
medicine at Maxicare,Health
medicine in davao,Health
Maxicare laboratory test,Health
Mercury Drug today,Health
Mercury Drug today,Health
gym membership at Generika,Health
Generika expense,Health
Maxicare today,Health
gym membership,Health
Maxicare expense,Health
dental cleaning,Health
Mercury Drug,Health
laboratory test,Health
Medicard expense,Health
Maxicare expense,Health
dental cleaning,Health
monthly Maxicare payment,Health
vitamins at Generika,Health
gym membership,Health
gamot in davao,Health
dental cleaning at Southstar Drug,Health
dental cleaning at Medicard,Health
paid Mercury Drug gym membership,Health
Medicard expense,Health
Anytime Fitness,Health
paid Anytime Fitness checkup,Health
dental cleaning,Health
gamot in davao,Health
medicine at Mercury Drug,Health
doctor consultation at Mercury Drug,Health
Medicard gamot,Health
Anytime Fitness today,Health
Anytime Fitness checkup,Health
monthly Generika payment,Health
gamot at Southstar Drug,Health
Medicard laboratory test,Health
paid Medicard checkup,Health
bought laboratory test from Anytime Fitness,Health
Medicard expense,Health
bought checkup from Generika,Health
Maxicare expense,Health
Mercury Drug today,Health
bought vitamins from Generika,Health
Southstar Drug medicine,Health
laboratory test,Health
vitamins in davao,Health
Generika expense,Health
paid Maxicare gamot,Health
bought vitamins from Southstar Drug,Health
Generika gym membership,Health
doctor consultation in davao,Health
medicine,Health
Medicard laboratory test,Health
bought vitamins from Medicard,Health
Generika,Health
Maxicare today,Health
Maxicare dental cleaning,Health
monthly Generika payment,Health
Generika,Health
paid Maxicare gym membership,Health
dental cleaning at Medicard,Health
bought doctor consultation from Maxicare,Health
Southstar Drug dental cleaning,Health
gamot at Mercury Drug,Health
monthly Generika payment,Health
bought laboratory test from Generika,Health
vitamins,Health
bought gym membership from Maxicare,Health
doctor consultation in davao,Health
bought gym membership from Southstar Drug,Health
Anytime Fitness today,Health
Anytime Fitness today,Health
paid Generika vitamins,Health
paid Maxicare doctor consultation,Health
gamot,Health
monthly Anytime Fitness payment,Health
gamot in davao,Health
Medicard expense,Health
dental cleaning in davao,Health
paid Maxicare doctor consultation,Health
Southstar Drug expense,Health
doctor consultation at Southstar Drug,Health
Generika today,Health
Generika today,Health
Mercury Drug gamot,Health
Mercury Drug laboratory test,Health
checkup in davao,Health
Southstar Drug doctor consultation,Health
Medicard today,Health
bought laboratory test from Medicard,Health
Medicard gym membership,Health
Maxicare,Health
checkup,Health
checkup in davao,Health
bought vitamins from Mercury Drug,Health
Anytime Fitness expense,Health
bought doctor consultation from Generika,Health
Medicard,Health
bought dental cleaning from Southstar Drug,Health
monthly Anytime Fitness payment,Health
Medicard today,Health
Anytime Fitness today,Health
monthly Generika payment,Health
gym membership at Medicard,Health
Generika today,Health
paid Medicard doctor consultation,Health
checkup in davao,Health
checkup in davao,Health
checkup in davao,Health
Generika today,Health
monthly Generika payment,Health
dental cleaning,Health
Generika medicine,Health
gamot at Maxicare,Health
Anytime Fitness doctor consultation,Health
gym membership,Health
vitamins in davao,Health
gym membership at Southstar Drug,Health
checkup,Health
Mercury Drug,Health
Medicard today,Health
bought gamot from Mercury Drug,Health
monthly Maxicare payment,Health
Maxicare checkup,Health
monthly Southstar Drug payment,Health
monthly Mercury Drug payment,Health
monthly Mercury Drug payment,Health
paid Maxicare gym membership,Health
bought vitamins from Anytime Fitness,Health
Southstar Drug,Health
Anytime Fitness gamot,Health
gym membership,Health
Anytime Fitness,Health
vitamins at Maxicare,Health
gamot in davao,Health
Maxicare gamot,Health
gamot in davao,Health
Southstar Drug doctor consultation,Health
bought vitamins from Generika,Health
laboratory test in davao,Health
dental cleaning,Health
dental cleaning,Health
paid Southstar Drug vitamins,Health
paid Generika checkup,Health
doctor consultation,Health
dental cleaning at Medicard,Health
Medicard vitamins,Health
Anytime Fitness today,Health
gym membership in davao,Health
checkup at Southstar Drug,Health
Southstar Drug today,Health
Maxicare doctor consultation,Health
doctor consultation at Anytime Fitness,Health
Medicard,Health
vitamins at Generika,Health
doctor consultation in davao,Health
Anytime Fitness today,Health
paid Generika checkup,Health
gym membership,Health
monthly Anytime Fitness payment,Health
Maxicare today,Health
laboratory test in davao,Health
monthly Generika payment,Health
gamot,Health
monthly Mercury Drug payment,Health
laboratory test,Health
Mercury Drug today,Health
gamot at Generika,Health
Medicard,Health
gamot,Health
Anytime Fitness vitamins,Health
bought laboratory test from Anytime Fitness,Health
Medicard,Health
Mercury Drug today,Health
Medicard expense,Health
Medicard,Health
Mercury Drug,Health
Mercury Drug today,Health
monthly Mercury Drug payment,Health
monthly Mercury Drug payment,Health
Medicard today,Health
Mercury Drug expense,Health
Maxicare,Health
bought dental cleaning from Anytime Fitness,Health
Mercury Drug today,Health
vitamins,Health
Medicard expense,Health
checkup at Medicard,Health
Southstar Drug doctor consultation,Health
Medicard,Health
medicine at Mercury Drug,Health
bought dental cleaning from Generika,Health
paid Mercury Drug doctor consultation,Health
paid Medicard gamot,Health
bought gym membership from Maxicare,Health
Generika today,Health
Southstar Drug expense,Health
Maxicare laboratory test,Health
Generika,Health
paid Anytime Fitness dental cleaning,Health
checkup,Health
Southstar Drug expense,Health
bought doctor consultation from Maxicare,Health
Maxicare today,Health
Medicard dental cleaning,Health
monthly Southstar Drug payment,Health
paid Maxicare medicine,Health
Anytime Fitness expense,Health
Southstar Drug checkup,Health
Mercury Drug medicine,Health
Mercury Drug today,Health
Mercury Drug,Health
bought doctor consultation from Medicard,Health
monthly Mercury Drug payment,Health
bought laboratory test from Maxicare,Health
Anytime Fitness gamot,Health
bought gamot from Maxicare,Health
Generika vitamins,Health
Generika vitamins,Health
laboratory test,Health
doctor consultation in davao,Health
Maxicare expense,Health
paid Generika dental cleaning,Health
Anytime Fitness gamot,Health
monthly Medicard payment,Health
paid Anytime Fitness medicine,Health
Maxicare today,Health
checkup,Health
Anytime Fitness gym membership,Health
Maxicare doctor consultation,Health
bought gamot from Mercury Drug,Health
doctor consultation in davao,Health
Southstar Drug expense,Health
vitamins,Health
gym membership at Anytime Fitness,Health
doctor consultation at Generika,Health
paid Southstar Drug doctor consultation,Health
Generika today,Health
monthly Maxicare payment,Health
bought laboratory test from Anytime Fitness,Health
bought vitamins from Generika,Health
Mercury Drug gamot,Health
Maxicare expense,Health
movie ticket,Other
bought donation from Steam,Other
concert ticket,Other
MLhuillier expense,Other
paid MLhuillier donation,Other
University today,Other
movie ticket at Steam,Other
monthly SM Cinema payment,Other
tuition fee,Other
GCash concert ticket,Other
SM Cinema,Other
bought tuition fee from Steam,Other
paid GCash game purchase,Other
Codashop today,Other
concert ticket,Other
paid GCash movie ticket,Other
University today,Other
GCash donation,Other
Steam expense,Other
bought remittance from SM Cinema,Other
bought game purchase from MLhuillier,Other
University,Other
movie ticket at MLhuillier,Other
monthly SM Cinema payment,Other
MLhuillier,Other
paid MLhuillier remittance,Other
game purchase,Other
University expense,Other
University,Other
movie ticket in davao,Other
tuition fee in davao,Other
MLhuillier,Other
monthly Steam payment,Other
school project at MLhuillier,Other
MLhuillier,Other
Codashop,Other
MLhuillier,Other
Codashop expense,Other
Codashop,Other
MLhuillier,Other
bought game purchase from Codashop,Other
donation in davao,Other
concert ticket at SM Cinema,Other
remittance,Other
SM Cinema,Other
University game purchase,Other
monthly Maya payment,Other
MLhuillier,Other
paid Steam tuition fee,Other
tuition fee,Other
MLhuillier remittance,Other
monthly GCash payment,Other
monthly University payment,Other
GCash,Other
SM Cinema,Other
SM Cinema today,Other
SM Cinema expense,Other
MLhuillier,Other
game purchase in davao,Other
paid SM Cinema movie ticket,Other
monthly MLhuillier payment,Other
monthly Codashop payment,Other
monthly Steam payment,Other
school project at MLhuillier,Other
monthly Steam payment,Other
bought school project from Maya,Other
Maya expense,Other
school project at University,Other
monthly Codashop payment,Other
GCash,Other
movie ticket at Codashop,Other
monthly GCash payment,Other
donation,Other
donation,Other
SM Cinema,Other
SM Cinema expense,Other
MLhuillier donation,Other
paid Maya concert ticket,Other
University expense,Other
donation at Codashop,Other
school project in davao,Other
monthly Maya payment,Other
monthly MLhuillier payment,Other
MLhuillier concert ticket,Other
school project in davao,Other
Maya expense,Other
monthly SM Cinema payment,Other
paid Maya school project,Other
movie ticket at GCash,Other
paid SM Cinema donation,Other
bought tuition fee from MLhuillier,Other
monthly Maya payment,Other
bought school project from SM Cinema,Other
MLhuillier today,Other
school project,Other
MLhuillier today,Other
concert ticket,Other
movie ticket,Other
concert ticket in davao,Other
game purchase at University,Other
bought remittance from Maya,Other
Maya expense,Other
SM Cinema,Other
Codashop,Other
MLhuillier,Other
monthly GCash payment,Other
SM Cinema tuition fee,Other
SM Cinema,Other
MLhuillier,Other
University expense,Other
MLhuillier expense,Other
Maya today,Other
University today,Other
